Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, fourth quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q4.M,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, male (household survey data) (%)",UIS.ROFST.H.1.M,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, middle quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q3,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, middle quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q3.F,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, middle quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q3.M,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, poorest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q1,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, poorest quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q1.F,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, poorest quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q1.M,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, richest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q5,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, richest quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q5.F,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, richest quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q5.M,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, rural, both sexes (household survey data) (%)",UIS.ROFST.H.1.RUR,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, rural, female (household survey data) (%)",UIS.ROFST.H.1.RUR.F,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, rural, male (household survey data) (%)",UIS.ROFST.H.1.RUR.M,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, second quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q2,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, second quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q2.F,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, second quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q2.M,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, urban, both sexes (household survey data) (%)",UIS.ROFST.H.1.URB,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, urban, female (household survey data) (%)",UIS.ROFST.H.1.URB.F,,,,,,,,,,,,
Spain,ESP,"UIS: Rate of out-of-school children of primary school age, urban, male (household survey data) (%)",UIS.ROFST.H.1.URB.M,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, both sexes (%)",UIS.NART.2,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, female (%)",UIS.NART.2.F,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, fourth quintile, both sexes (%)",UIS.NART.2.Q4,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, fourth quintile, female (%)",UIS.NART.2.Q4.F,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, fourth quintile, gender parity index (GPI)",UIS.NART.2.Q4.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, fourth quintile, male (%)",UIS.NART.2.Q4.M,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, gender parity index (GPI)",UIS.NART.2.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, male (%)",UIS.NART.2.M,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, middle quintile, both sexes (%)",UIS.NART.2.Q3,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, middle quintile, female (%)",UIS.NART.2.Q3.F,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, middle quintile, gender parity index (GPI)",UIS.NART.2.Q3.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, middle quintile, male (%)",UIS.NART.2.Q3.M,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, poorest quintile, both sexes (%)",UIS.NART.2.Q1,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, poorest quintile, female (%)",UIS.NART.2.Q1.F,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, poorest quintile, gender parity index (GPI)",UIS.NART.2.Q1.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, poorest quintile, male (%)",UIS.NART.2.Q1.M,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, richest quintile, both sexes (%)",UIS.NART.2.Q5,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, richest quintile, female (%)",UIS.NART.2.Q5.F,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, richest quintile, gender parity index (GPI)",UIS.NART.2.Q5.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, richest quintile, male (%)",UIS.NART.2.Q5.M,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, rural, both sexes (%)",UIS.NART.2.RUR,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, rural, female (%)",UIS.NART.2.RUR.F,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, rural, gender parity index (GPI)",UIS.NART.2.RUR.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, rural, male (%)",UIS.NART.2.RUR.M,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, second quintile, both sexes (%)",UIS.NART.2.Q2,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, second quintile, female (%)",UIS.NART.2.Q2.F,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, second quintile, gender parity index (GPI)",UIS.NART.2.Q2.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, second quintile, male (%)",UIS.NART.2.Q2.M,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, urban, both sexes (%)",UIS.NART.2.URB,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, urban, female (%)",UIS.NART.2.URB.F,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, urban, gender parity index (GPI)",UIS.NART.2.URB.GPI,,,,,,,,,,,,
Spain,ESP,"UIS: Total net attendance rate, lower secondary, urban, male (%)",UIS.NART.2.URB.M,,,,,,,,,,,,
Spain,ESP,"Under-age enrolment ratio in primary education, both sexes (%)",UIS.UAPP.1,,,,, 0.03 , 0.03 , 0.04 , 0.05 , 0.06 , 0.05 , 0.09 , 0.08 
Spain,ESP,"Under-age enrolment ratio in primary education, female (%)",UIS.UAPP.1.F,,,,, 0.03 , 0.03 , 0.04 , 0.05 , 0.07 , 0.05 , 0.09 , 0.09 
Spain,ESP,"Under-age enrolment ratio in primary education, male (%)",UIS.UAPP.1.M,,,,, 0.03 , 0.03 , 0.04 , 0.05 , 0.05 , 0.05 , 0.08 , 0.08 
Spain,ESP,"Under-age enrolment ratio in secondary education, both sexes (%)",UIS.UAPP.23,,,,, 0.01 , 0.03 , 0.05 , 0.04 , 0.08 , 0.07 , 0.05 , 0.06 
Spain,ESP,"Under-age enrolment ratio in secondary education, female (%)",UIS.UAPP.23.F,,,,, 0.01 , 0.04 , 0.05 , 0.04 , 0.08 , 0.07 , 0.05 , 0.06 
Spain,ESP,"Under-age enrolment ratio in secondary education, male (%)",UIS.UAPP.23.M,,,,, 0.01 , 0.03 , 0.05 , 0.04 , 0.07 , 0.07 , 0.05 , 0.05 
Spain,ESP,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS, 20.30 , 15.00 , 16.10 , 15.70 , 15.10 , 12.00 , 11.40 , 10.70 , 12.90 , 18.10 , 20.20 , 21.80 
Spain,ESP,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS, 9.60 , 7.40 , 7.90 , 8.30 , 8.40 , 7.10 , 6.40 , 6.40 , 10.10 , 17.60 , 19.60 , 21.00 
Spain,ESP,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS, 13.80 , 10.30 , 11.10 , 11.30 , 11.10 , 9.10 , 8.50 , 8.20 , 11.30 , 17.90 , 19.90 , 21.40 
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 0-19. Female,PRJ.MYS.0T19.FE,,,,,,,,,,, 2.50 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 0-19. Male,PRJ.MYS.0T19.MA,,,,,,,,,,, 2.50 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 0-19. Total,PRJ.MYS.0T19.MF,,,,,,,,,,, 2.50 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 15+. Female,PRJ.MYS.15UP.FE,,,,,,,,,,, 9.10 ,
Spain,ESP,Wittgenstein Projection: Mean Years of Schooling. Age 15+. Gender Gap,PRJ.MYS.15UP.GPI,,,,,,,,,,, 0.17 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 15+. Male,PRJ.MYS.15UP.MA,,,,,,,,,,, 9.30 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 15+. Total,PRJ.MYS.15UP.MF,,,,,,,,,,, 9.20 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 15-19. Female,PRJ.MYS.1519.FE,,,,,,,,,,, 10.40 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 15-19. Male,PRJ.MYS.1519.MA,,,,,,,,,,, 10.20 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 15-19. Total,PRJ.MYS.1519.MF,,,,,,,,,,, 10.30 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 20-24. Female,PRJ.MYS.2024.FE,,,,,,,,,,, 11.90 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 20-24. Male,PRJ.MYS.2024.MA,,,,,,,,,,, 11.10 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 20-24. Total,PRJ.MYS.2024.MF,,,,,,,,,,, 11.50 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 20-39. Female,PRJ.MYS.2039.FE,,,,,,,,,,, 11.50 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 20-39. Male,PRJ.MYS.2039.MA,,,,,,,,,,, 10.60 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 20-39. Total,PRJ.MYS.2039.MF,,,,,,,,,,, 11.10 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 20-64. Female,PRJ.MYS.2064.FE,,,,,,,,,,, 10.20 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 20-64. Male,PRJ.MYS.2064.MA,,,,,,,,,,, 9.90 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 20-64. Total,PRJ.MYS.2064.MF,,,,,,,,,,, 10.10 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 25+. Female,PRJ.MYS.25UP.FE,,,,,,,,,,, 8.90 ,
Spain,ESP,Wittgenstein Projection: Mean Years of Schooling. Age 25+. Gender Gap,PRJ.MYS.25UP.GPI,,,,,,,,,,, 0.23 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 25+. Male,PRJ.MYS.25UP.MA,,,,,,,,,,, 9.10 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 25+. Total,PRJ.MYS.25UP.MF,,,,,,,,,,, 9.00 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 25-29. Female,PRJ.MYS.2529.FE,,,,,,,,,,, 11.90 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 25-29. Male,PRJ.MYS.2529.MA,,,,,,,,,,, 10.70 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 25-29. Total,PRJ.MYS.2529.MF,,,,,,,,,,, 11.30 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 40-64. Female,PRJ.MYS.4064.FE,,,,,,,,,,, 9.10 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 40-64. Male,PRJ.MYS.4064.MA,,,,,,,,,,, 9.20 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 40-64. Total,PRJ.MYS.4064.MF,,,,,,,,,,, 9.20 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 60+. Female,PRJ.MYS.60UP.FE,,,,,,,,,,, 5.80 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 60+. Male,PRJ.MYS.60UP.MA,,,,,,,,,,, 6.90 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 60+. Total,PRJ.MYS.60UP.MF,,,,,,,,,,, 6.30 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 65+. Female,PRJ.MYS.65UP.FE,,,,,,,,,,, 5.40 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 65+. Male,PRJ.MYS.65UP.MA,,,,,,,,,,, 6.50 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 65+. Total,PRJ.MYS.65UP.MF,,,,,,,,,,, 5.80 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 80+. Female,PRJ.MYS.80UP.FE,,,,,,,,,,, 4.50 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 80+. Male,PRJ.MYS.80UP.MA,,,,,,,,,,, 5.50 ,
Spain,ESP,Wittgenstein Projection: Mean years of schooling. Age 80+. Total,PRJ.MYS.80UP.MF,,,,,,,,,,, 4.90 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Incomplete Primary. Female,PRJ.ATT.15UP.S1.FE,,,,,,,,,,, 0.09 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Incomplete Primary. Male,PRJ.ATT.15UP.S1.MA,,,,,,,,,,, 0.07 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Incomplete Primary. Total,PRJ.ATT.15UP.S1.MF,,,,,,,,,,, 0.08 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Lower Secondary. Female,PRJ.ATT.15UP.2.FE,,,,,,,,,,, 0.31 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Lower Secondary. Male,PRJ.ATT.15UP.2.MA,,,,,,,,,,, 0.36 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Lower Secondary. Total,PRJ.ATT.15UP.2.MF,,,,,,,,,,, 0.33 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. No Education. Female,PRJ.ATT.15UP.NED.FE,,,,,,,,,,, 0.02 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. No Education. Male,PRJ.ATT.15UP.NED.MA,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. No Education. Total,PRJ.ATT.15UP.NED.MF,,,,,,,,,,, 0.02 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Post Secondary. Female,PRJ.ATT.15UP.4.FE,,,,,,,,,,, 0.20 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Post Secondary. Male,PRJ.ATT.15UP.4.MA,,,,,,,,,,, 0.17 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Post Secondary. Total,PRJ.ATT.15UP.4.MF,,,,,,,,,,, 0.18 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Primary. Female,PRJ.ATT.15UP.1.FE,,,,,,,,,,, 0.19 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Primary. Male,PRJ.ATT.15UP.1.MA,,,,,,,,,,, 0.18 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Primary. Total,PRJ.ATT.15UP.1.MF,,,,,,,,,,, 0.18 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Upper Secondary. Female,PRJ.ATT.15UP.3.FE,,,,,,,,,,, 0.19 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Upper Secondary. Male,PRJ.ATT.15UP.3.MA,,,,,,,,,,, 0.21 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15+ by highest level of educational attainment. Upper Secondary. Total,PRJ.ATT.15UP.3.MF,,,,,,,,,,, 0.20 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Incomplete Primary. Female,PRJ.ATT.1519.S1.FE,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Incomplete Primary. Male,PRJ.ATT.1519.S1.MA,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Incomplete Primary. Total,PRJ.ATT.1519.S1.MF,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Lower Secondary. Female,PRJ.ATT.1519.2.FE,,,,,,,,,,, 0.59 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Lower Secondary. Male,PRJ.ATT.1519.2.MA,,,,,,,,,,, 0.68 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Lower Secondary. Total,PRJ.ATT.1519.2.MF,,,,,,,,,,, 0.64 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. No Education. Female,PRJ.ATT.1519.NED.FE,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. No Education. Male,PRJ.ATT.1519.NED.MA,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. No Education. Total,PRJ.ATT.1519.NED.MF,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Post Secondary. Female,PRJ.ATT.1519.4.FE,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Post Secondary. Male,PRJ.ATT.1519.4.MA,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Post Secondary. Total,PRJ.ATT.1519.4.MF,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Primary. Female,PRJ.ATT.1519.1.FE,,,,,,,,,,, 0.08 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Primary. Male,PRJ.ATT.1519.1.MA,,,,,,,,,,, 0.08 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Primary. Total,PRJ.ATT.1519.1.MF,,,,,,,,,,, 0.08 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Upper Secondary. Female,PRJ.ATT.1519.3.FE,,,,,,,,,,, 0.32 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Upper Secondary. Male,PRJ.ATT.1519.3.MA,,,,,,,,,,, 0.23 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 15-19 by highest level of educational attainment. Upper Secondary. Total,PRJ.ATT.1519.3.MF,,,,,,,,,,, 0.27 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Incomplete Primary. Female,PRJ.ATT.2024.S1.FE,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Incomplete Primary. Male,PRJ.ATT.2024.S1.MA,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Incomplete Primary. Total,PRJ.ATT.2024.S1.MF,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Lower Secondary. Female,PRJ.ATT.2024.2.FE,,,,,,,,,,, 0.27 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Lower Secondary. Male,PRJ.ATT.2024.2.MA,,,,,,,,,,, 0.38 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Lower Secondary. Total,PRJ.ATT.2024.2.MF,,,,,,,,,,, 0.32 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. No Education. Female,PRJ.ATT.2024.NED.FE,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. No Education. Male,PRJ.ATT.2024.NED.MA,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. No Education. Total,PRJ.ATT.2024.NED.MF,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Post Secondary. Female,PRJ.ATT.2024.4.FE,,,,,,,,,,, 0.24 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Post Secondary. Male,PRJ.ATT.2024.4.MA,,,,,,,,,,, 0.14 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Post Secondary. Total,PRJ.ATT.2024.4.MF,,,,,,,,,,, 0.19 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Primary. Female,PRJ.ATT.2024.1.FE,,,,,,,,,,, 0.04 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Primary. Male,PRJ.ATT.2024.1.MA,,,,,,,,,,, 0.08 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Primary. Total,PRJ.ATT.2024.1.MF,,,,,,,,,,, 0.06 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Upper Secondary. Female,PRJ.ATT.2024.3.FE,,,,,,,,,,, 0.44 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Upper Secondary. Male,PRJ.ATT.2024.3.MA,,,,,,,,,,, 0.39 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-24 by highest level of educational attainment. Upper Secondary. Total,PRJ.ATT.2024.3.MF,,,,,,,,,,, 0.42 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Incomplete Primary. Female,PRJ.ATT.2039.S1.FE,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Incomplete Primary. Male,PRJ.ATT.2039.S1.MA,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Incomplete Primary. Total,PRJ.ATT.2039.S1.MF,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Lower Secondary. Female,PRJ.ATT.2039.2.FE,,,,,,,,,,, 0.28 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Lower Secondary. Male,PRJ.ATT.2039.2.MA,,,,,,,,,,, 0.37 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Lower Secondary. Total,PRJ.ATT.2039.2.MF,,,,,,,,,,, 0.33 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. No Education. Female,PRJ.ATT.2039.NED.FE,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. No Education. Male,PRJ.ATT.2039.NED.MA,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. No Education. Total,PRJ.ATT.2039.NED.MF,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Post Secondary. Female,PRJ.ATT.2039.4.FE,,,,,,,,,,, 0.34 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Post Secondary. Male,PRJ.ATT.2039.4.MA,,,,,,,,,,, 0.23 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Post Secondary. Total,PRJ.ATT.2039.4.MF,,,,,,,,,,, 0.28 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Primary. Female,PRJ.ATT.2039.1.FE,,,,,,,,,,, 0.06 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Primary. Male,PRJ.ATT.2039.1.MA,,,,,,,,,,, 0.10 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Primary. Total,PRJ.ATT.2039.1.MF,,,,,,,,,,, 0.08 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Upper Secondary. Female,PRJ.ATT.2039.3.FE,,,,,,,,,,, 0.30 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Upper Secondary. Male,PRJ.ATT.2039.3.MA,,,,,,,,,,, 0.29 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-39 by highest level of educational attainment. Upper Secondary. Total,PRJ.ATT.2039.3.MF,,,,,,,,,,, 0.30 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Incomplete Primary. Female,PRJ.ATT.2064.S1.FE,,,,,,,,,,, 0.04 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Incomplete Primary. Male,PRJ.ATT.2064.S1.MA,,,,,,,,,,, 0.03 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Incomplete Primary. Total,PRJ.ATT.2064.S1.MF,,,,,,,,,,, 0.04 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Lower Secondary. Female,PRJ.ATT.2064.2.FE,,,,,,,,,,, 0.33 ,
